time,Voltage (V)
1574186285.2850504,2.7221947
1574186286.6521306,2.7221568
1574186288.0205374,2.7221404
1574186289.388347,2.7221215
1574186290.7561297,2.7220874
1574186292.1245291,2.7220634
1574186293.492087,2.722028
1574186294.8605235,2.7220091
1574186296.2359984,2.7219725
1574186297.6141536,2.7219321
1574186298.9798703,2.7219132
1574186300.3472438,2.7218816
1574186301.7153766,2.7218476
1574186303.0815368,2.7218324
1574186304.4469862,2.7218046
1574186305.8154645,2.7217882
1574186307.1835835,2.7217516
1574186308.5499136,2.7217314
1574186309.916672,2.7217011
1574186311.2840292,2.7216532
1574186312.651519,2.7216418
1574186314.0194037,2.7216128
1574186315.3852017,2.7215699
1574186316.7522407,2.7215396
1574186318.1187274,2.7215055
1574186319.483919,2.7214765
1574186320.853159,2.7214474
1574186322.2201054,2.7214096
1574186323.588176,2.7213578
1574186324.957315,2.721349
1574186326.3245957,2.7213288
1574186327.6915371,2.721296
1574186329.057771,2.7212644
1574186330.4258757,2.7212354
1574186331.7931678,2.7212051
1574186333.162038,2.7211786
1574186334.5272076,2.7211534
1574186335.8946927,2.7211167
1574186337.2625077,2.7210839
1574186338.6297057,2.7210688
1574186339.9961016,2.7210221
1574186341.3628757,2.7210082
1574186342.7305977,2.7209716
1574186344.097433,2.7209438
1574186345.465769,2.7209299
1574186346.8330946,2.7209173
1574186348.200297,2.720906
1574186349.5665064,2.7208807
1574186350.932947,2.720858
1574186352.301148,2.720834
1574186353.6679552,2.7208037
1574186355.035173,2.7207709
1574186356.4068394,2.7207343
1574186357.7744484,2.7207141
1574186359.1397963,2.7206863
1574186360.5057647,2.7206523
1574186361.8725636,2.7206182
1574186363.2400994,2.7205715
1574186364.6055424,2.7205601
1574186365.9723966,2.7205248
1574186367.3398085,2.7204768
1574186368.7050664,2.7204566
1574186370.0727444,2.7204326
1574186371.4405377,2.7203885
1574186372.8075757,2.7203443
1574186374.1747491,2.7203241
1574186375.5406442,2.7203077
1574186376.9090729,2.7202824
1574186378.2742016,2.7202521
1574186379.642281,2.7202193
1574186381.0104203,2.7201979
1574186382.3765225,2.7201714
1574186383.74379,2.7201373
1574186385.1105585,2.7200982
1574186386.477357,2.7200691
1574186387.843081,2.7200426
1574186389.2113485,2.7200048
1574186390.5792916,2.7199694
1574186391.9456947,2.7199467
1574186393.3135407,2.7199189
1574186394.679993,2.7198899
1574186396.046313,2.7198609
1574186397.4149828,2.7198129
1574186398.7828727,2.719799
1574186400.149937,2.71977
1574186401.5156026,2.7197359
1574186402.8830323,2.7196879
1574186404.250956,2.7196539
1574186405.616356,2.71964
1574186406.9818344,2.7195819
1574186408.3486838,2.7195529
1574186409.7156868,2.7195352
1574186411.0832121,2.7195138
1574186412.4492545,2.7195024
1574186413.8165371,2.719462
1574186415.1835587,2.7194204
1574186416.5507357,2.7193875
1574186417.9180954,2.7193648
1574186419.2849677,2.7193383
1574186420.6519814,2.719303
1574186422.0386555,2.7192727
1574186423.4057965,2.7192272
1574186424.7726462,2.7192083
1574186426.1397321,2.719178
1574186427.5068994,2.7191679
1574186428.872738,2.7191301
1574186430.2411065,2.7190947
1574186431.6092246,2.7190619
1574186433.008515,2.7190127
1574186434.3758247,2.718995
1574186435.7435677,2.7189559
1574186437.1099424,2.7189167
1574186438.4763808,2.7188713
1574186439.8414266,2.7188461
1574186441.2096403,2.718812
1574186442.5758786,2.7187779
1574186443.9433613,2.7187363
1574186445.310391,2.718711
1574186446.6761782,2.7186795
1574186448.0437188,2.7186466
1574186449.4276087,2.7186189
1574186450.7961607,2.7185886
1574186452.1620057,2.7185482
1574186453.5300295,2.7184826
1574186454.8957696,2.7184674
1574186456.2635324,2.7184384
1574186457.6291916,2.7183841
1574186458.9962158,2.7183601
1574186460.3647742,2.7183134
1574186461.7308197,2.7182718
1574186463.098988,2.7182541
1574186464.4666455,2.7182301
1574186465.8344162,2.7181885
1574186467.1993535,2.7181645
1574186468.5665767,2.7181342
1574186469.9334307,2.7180888
1574186471.2995253,2.7180673
1574186472.6647813,2.7180345
1574186474.0328946,2.7180143
1574186475.4000046,2.7179789
1574186476.7664285,2.7179373
1574186478.1334658,2.7178855
1574186479.499698,2.7178603
1574186480.8686628,2.7178212
1574186482.2348418,2.7177896
1574186483.6030545,2.7177719
1574186484.970324,2.7177379
1574186486.3382187,2.7176609
1574186487.7042637,2.717647
1574186489.0712996,2.7176205
1574186490.4391093,2.7175826
1574186491.8067777,2.7175599
1574186493.1751156,2.717522
1574186494.5487716,2.7174879
1574186495.915944,2.7174526
1574186497.2844365,2.7174299
1574186498.6509893,2.7174046
1574186500.0166957,2.717368
1574186501.3827937,2.7173176
1574186502.7506325,2.7172847
1574186504.1164856,2.7172481
1574186505.4815578,2.7172317
1574186506.848692,2.7172014
1574186508.215285,2.7171623
1574186509.581541,2.717108
1574186510.9484622,2.7170815
1574186512.3157787,2.7170399
1574186513.6827006,2.7170108
1574186515.0491817,2.7169742
1574186516.426317,2.716925
1574186517.7932987,2.716901
1574186519.1624448,2.7168669
1574186520.5293825,2.7168455
1574186521.8977942,2.7167937
1574186523.2649841,2.7167597
1574186524.6398785,2.7167357
1574186526.0062122,2.7167067
1574186527.374411,2.716665
1574186528.742023,2.7166347
1574186530.1077478,2.7166006
1574186531.4736285,2.7165716
1574186532.8416588,2.7165312
1574186534.2096126,2.7164933
1574186535.5776842,2.7164605
1574186536.945539,2.7164264
1574186538.3131018,2.7163911
1574186539.6801531,2.7163684
1574186541.048093,2.716328
1574186542.415248,2.716304
1574186543.7855127,2.716275
1574186545.1527832,2.7162321
1574186546.5207298,2.7161942
1574186547.8957524,2.7161715
1574186549.2631,2.7161399
1574186550.6311579,2.7161324
1574186551.999118,2.7160793
1574186553.3662336,2.7160528
1574186554.7335777,2.7160137
1574186556.1008523,2.7159645
1574186557.46611,2.7159367
1574186558.8331683,2.7159052
1574186560.199335,2.7158761
1574186561.56683,2.7158471
1574186562.934815,2.7158155
1574186564.3105261,2.7157638
1574186565.6755316,2.7157221
1574186567.043377,2.7156855
1574186568.4106495,2.7156666
1574186569.7768033,2.7156414
1574186571.1442363,2.7156073
1574186572.5111644,2.7155694
1574186573.878556,2.7155202
1574186575.2460172,2.7155013
1574186576.6125023,2.7154583
1574186577.9777138,2.7154318
1574186579.3453636,2.7153877
1574186580.7117586,2.7153523
1574186582.0786939,2.7153182
1574186583.444804,2.7152816
1574186584.812085,2.7152476
1574186586.178944,2.7152122
1574186587.5442715,2.715192
1574186588.9097207,2.7151441
1574186590.2771223,2.7151176
1574186591.643967,2.7150885
1574186593.0109816,2.7150204
1574186594.3769867,2.7149901
1574186595.7429187,2.7149598
1574186597.111186,2.7149345
1574186598.4786594,2.7149005
1574186599.8463333,2.7148575
1574186601.2136755,2.7148272
1574186602.5797796,2.7147768
1574186603.947123,2.7147654
1574186605.3240023,2.7147099
1574186606.6920645,2.7146821
1574186608.0583563,2.7146442
1574186609.430142,2.7146152
1574186610.7967813,2.7145773
1574186612.1645474,2.7145319
1574186613.5313442,2.7145117
1574186614.898288,2.71447
1574186616.2669022,2.7144435
1574186617.6320167,2.7143918
1574186618.9995859,2.7143564
1574186620.3648612,2.7143464
1574186621.7304962,2.7142997
1574186623.0979357,2.7142706
1574186624.46562,2.7142239
1574186625.8423917,2.714176
1574186627.206939,2.7141469
1574186628.5730903,2.714104
1574186629.9406426,2.7140712
1574186631.308311,2.7140333
1574186632.675541,2.7140043
1574186634.0437706,2.7139715
1574186635.4108467,2.7139311
1574186636.7769768,2.7138945
1574186638.1441133,2.7138554
1574186639.5105681,2.7138352
1574186640.878422,2.7137885
1574186642.2452285,2.7137519
1574186643.6123624,2.7137102
1574186644.989776,2.7136749
1574186646.3562338,2.7136383
1574186647.7223036,2.7135991
1574186649.0898519,2.7135486
1574186650.464393,2.7135146
1574186651.8312595,2.7134994
1574186653.1999316,2.7134515
1574186654.567295,2.7134199
1574186655.9344106,2.7133795
1574186657.3027468,2.7133341
1574186658.668711,2.7132924
1574186660.0363054,2.7132634
1574186661.4045835,2.7132331
1574186662.77213,2.7132028
1574186664.1401758,2.7131725
1574186665.5061939,2.7131334
1574186666.8814847,2.7130892
1574186668.2472715,2.7130526
1574186669.6152356,2.7130084
1574186670.982772,2.7129706
1574186672.3499212,2.7129264
1574186673.7181244,2.7128961
1574186675.0862012,2.7128633
1574186676.4540899,2.7128216
1574186677.829718,2.7127888
1574186679.1966681,2.7127674
1574186680.5637574,2.7127232
1574186681.930919,2.7126941
1574186683.2979417,2.7126651
1574186684.6742263,2.7126235
1574186686.042245,2.7126108
1574186687.4095886,2.7125654
1574186688.7744055,2.7125503
1574186690.1420956,2.7124998
1574186691.5091584,2.7124707
1574186692.8779838,2.7124367
1574186694.2459886,2.7124051
1574186695.6133988,2.7123912
1574186696.9905071,2.7123546
1574186698.3582048,2.7123319
1574186699.733902,2.7122966
1574186701.101524,2.7122524
1574186702.4699702,2.7122233
1574186703.8370926,2.7121867
1574186705.205038,2.712159
1574186706.571413,2.7121198
1574186707.937401,2.7120769
1574186709.3044627,2.7120479
1574186710.6720266,2.7120151
1574186712.0391219,2.7119785
1574186713.407321,2.7119381
1574186714.77577,2.7118838
1574186716.1438146,2.7118611
1574186717.509494,2.7118157
1574186718.8745668,2.7117993
1574186720.2421699,2.7117475
1574186721.609685,2.7117223
1574186722.9776773,2.7116692
1574186724.3446877,2.7116478
1574186725.7116444,2.7116087
1574186727.0788662,2.7115683
1574186728.4462354,2.7115329
1574186729.8129928,2.7115165
1574186731.1802332,2.7114761
1574186732.547732,2.7114307
1574186733.9218333,2.7113979
1574186735.2891364,2.7113739
1574186736.6556573,2.7113297
1574186738.0219047,2.7112982
1574186739.3879354,2.7112426
1574186740.755588,2.7112149
1574186742.174816,2.7111858
1574186743.5418367,2.7111454
1574186744.9101903,2.7111126
1574186746.275474,2.7110823
1574186747.6414356,2.7110508
1574186749.0088131,2.7110154
1574186750.375889,2.7109851
1574186751.741198,2.7109498
1574186753.1079838,2.7109107
1574186754.4744275,2.710869
1574186755.8435764,2.7108375
1574186757.2098649,2.7107996
1574186758.575252,2.710768
1574186759.9434555,2.7107327
1574186761.309325,2.7106961
1574186762.6755683,2.710662
1574186764.0428338,2.7106166
1574186765.4191039,2.7105939
1574186766.7853172,2.7105497
1574186768.1545217,2.7105068
1574186769.5207381,2.7104563
1574186770.8885405,2.7104235
1574186772.2560203,2.710378
1574186773.6231403,2.7103616
1574186774.9904158,2.7103061
1574186776.3584197,2.7102909
1574186777.725083,2.7102455
1574186779.0925007,2.7102165
1574186780.4582002,2.7101735
1574186781.8266513,2.7101395
1574186783.1942737,2.7101117
1574186784.562454,2.7100663
1574186785.9281662,2.7100486
1574186787.294295,2.7100183
1574186788.659352,2.7099779
1574186790.052436,2.7099451
1574186791.4204974,2.7099186
1574186792.7866826,2.7098681
1574186794.153793,2.7098378
1574186795.5198922,2.7098163
1574186796.8875594,2.7097797
1574186798.2583437,2.7097394
1574186799.625841,2.7097204
1574186800.9937165,2.7096725
1574186802.3614693,2.7096422
1574186803.7274804,2.7096056
1574186805.0941596,2.7095929
1574186806.4621036,2.709545
1574186807.8289104,2.7095147
1574186809.2057967,2.7094541
1574186810.5714715,2.7094175
1574186811.9367537,2.7093758
1574186813.3048663,2.7093329
1574186814.67301,2.7093165
1574186816.0498533,2.7092787
1574186817.418044,2.7092408
1574186818.7841876,2.709213
1574186820.1521628,2.7091752
1574186821.518188,2.7091423
1574186822.8849187,2.7091007
1574186824.2501473,2.7090401
1574186825.6165247,2.7090123
1574186826.9842465,2.7089947
1574186828.3518994,2.7089581
1574186829.717021,2.7089189
1574186831.0840726,2.7088937
1574186832.450224,2.7088482
1574186833.818047,2.7088066
1574186835.184828,2.7087763
1574186836.5506117,2.7087321
1574186837.9188395,2.7087006
1574186839.3034618,2.7086652
1574186840.7254255,2.7086362
1574186842.0908391,2.7086072
1574186843.4614043,2.7085718
1574186844.8276527,2.7085377
1574186846.193173,2.708491
1574186847.560186,2.7084595
1574186848.9278045,2.7084393
1574186850.2948148,2.708385
1574186851.6619022,2.7083295
1574186853.0310266,2.7083055
1574186854.3963215,2.7082815
1574186855.7620876,2.7082462
1574186857.1302218,2.7081995
1574186858.4955752,2.7081692
1574186859.8611407,2.7081326
1574186861.2264113,2.7081023
1574186862.591685,2.7080569
1574186863.956956,2.7080202
1574186865.3222272,2.7079988
1574186866.6874971,2.7079698
1574186868.0547688,2.7079433
1574186869.4200401,2.7079003
1574186870.7863095,2.7078612
1574186872.1515813,2.707817
1574186873.5238502,2.7077931
1574186874.899115,2.7077501
1574186876.2643864,2.7077224
1574186877.6296592,2.7076795
1574186878.9952374,2.7076567
1574186880.36051,2.707629
1574186881.7257805,2.7075962
1574186883.0910532,2.7075646
1574186884.4603226,2.7075255
1574186885.825593,2.7074952
1574186887.1914766,2.707451
1574186888.5567477,2.7074106
1574186889.92202,2.7073765
1574186891.28729,2.7073399
1574186892.652562,2.707297
1574186894.0180454,2.7072579
1574186895.3833163,2.7072339
1574186896.7485883,2.707196
1574186898.1158595,2.7071708
1574186899.4831302,2.7071317
1574186900.8483994,2.7071102
1574186902.2136734,2.7070749
1574186903.5789428,2.7070458
1574186904.9442143,2.7069966
1574186906.3094857,2.7069613
1574186907.674757,2.7069221
1574186909.0410268,2.7068931
1574186910.4063003,2.7068603
1574186911.7713678,2.7068351
1574186913.1371872,2.7067972
1574186914.505734,2.7067644
1574186915.8709037,2.7067303
1574186917.2385356,2.7067177
1574186918.606303,2.7066583
1574186919.9739194,2.7066356
1574186921.341923,2.7066041
1574186922.7103422,2.7065574
1574186924.0780647,2.706522
1574186925.4435947,2.7064854
1574186926.8086202,2.7064438
1574186928.176638,2.7064248
1574186929.5436032,2.7063781
1574186930.9107742,2.7063377
1574186932.277999,2.7063024
1574186933.6434526,2.7062544
1574186935.009922,2.7062141
1574186936.3778775,2.7061951
1574186937.7441034,2.706156
1574186939.1120303,2.7061345
1574186940.4799385,2.7060979
1574186941.846687,2.7060449
1574186943.2137864,2.7060033
1574186944.5819283,2.7059679
1574186945.9502592,2.7059237
1574186947.318431,2.7059073
1574186948.6842482,2.7058468
1574186950.0509148,2.7058076
1574186951.415378,2.7057836
1574186952.7816489,2.7057332
1574186954.1474373,2.7057167
1574186955.5120914,2.7056726
1574186956.877665,2.705636
1574186958.2452843,2.7055804
1574186959.6108792,2.7055514
1574186960.9875252,2.705511
1574186962.3536918,2.7054593
1574186963.7192633,2.7054466
1574186965.0861583,2.7054088
1574186966.4535046,2.7053722
1574186967.8210218,2.7053368
1574186969.1891022,2.7053204
1574186970.5552022,2.7052838
1574186971.9224522,2.7052434
1574186973.2879722,2.7052119
1574186974.654709,2.7051715
1574186976.0229847,2.7051488
1574186977.390096,2.7051071
1574186978.7571547,2.7050617
1574186980.1244514,2.7050137
1574186981.4927273,2.7049809
1574186982.8595538,2.7049392
1574186984.2273927,2.7049039
1574186985.5934446,2.7048774
1574186986.9626079,2.7048421
1574186988.329845,2.7047928
1574186989.6979792,2.7047524
1574186991.066499,2.7047057
1574186992.4332426,2.7046653
1574186993.800103,2.7046287
1574186995.167983,2.7045871
1574186996.5350163,2.7045328
1574186997.9006326,2.7045038
1574186999.2667906,2.7044571
1574187000.6477816,2.7044217
1574187002.0158408,2.7043612
1574187003.3822803,2.7043372
1574187004.748318,2.7042917
1574187006.1154017,2.7042589
1574187007.4813128,2.7042198
1574187008.8493898,2.7041756
1574187010.2175255,2.7041377
1574187011.5842988,2.70411
1574187012.9506185,2.7040645
1574187014.3173196,2.7040153
1574187015.683073,2.7039661
1574187017.0513303,2.7039371
1574187018.418436,2.7038992
1574187019.7863,2.7038424
1574187021.1519182,2.7038007
1574187022.5186305,2.7037667
1574187023.8851655,2.7037212
1574187025.2518847,2.7036758
1574187026.617625,2.7036354
1574187028.010013,2.703595
1574187029.376273,2.7035672
1574187030.7432578,2.7035344
1574187032.1081893,2.7034915
1574187033.4759011,2.7034536
1574187034.8428805,2.7034145
1574187036.2089684,2.7033754
1574187037.5763044,2.7033135
1574187038.941583,2.7032908
1574187040.3181767,2.7032441
1574187041.686063,2.7031974
1574187043.051451,2.7031532
1574187044.4184966,2.7031255
1574187045.7869415,2.7030598
1574187047.1532638,2.7030346
1574187048.519156,2.7029993
1574187049.8857179,2.7029576
1574187051.2535667,2.7029197
1574187052.6192298,2.7028857
1574187053.9866524,2.7028289
1574187055.3540666,2.7028049
1574187056.7362485,2.7027607
1574187058.1027904,2.702714
1574187059.4859138,2.7026888
1574187060.8529487,2.7026484
1574187062.2186658,2.7026054
1574187063.5842397,2.70256
1574187064.9519417,2.7025272
1574187066.3277643,2.7024944
1574187067.6955085,2.7024451
1574187069.0721588,2.7023984
1574187070.4378955,2.7023454
1574187071.8031726,2.7023139
1574187073.1709285,2.7022634
1574187074.562693,2.7022306
1574187075.944144,2.7021788
1574187077.311363,2.7021523
1574187078.6771426,2.7021069
1574187080.044872,2.7020703
1574187081.4117157,2.7020349
1574187082.7796278,2.7019996
1574187084.14722,2.7019655
1574187085.512245,2.7019264
1574187086.8803766,2.7018835
1574187088.2484338,2.7018431
1574187089.6150131,2.7017951
1574187090.9837363,2.7017623
1574187092.3518817,2.7017282
1574187093.7188516,2.7016828
1574187095.0868914,2.701655
1574187096.4671454,2.7016159
1574187097.8341675,2.7015654
1574187099.2024636,2.7015225
1574187100.5698607,2.7014859
1574187101.9479237,2.7014367
1574187103.3157258,2.7013925
1574187104.6822813,2.7013597
1574187106.0493417,2.7013167
1574187107.417376,2.7012827
1574187108.7842984,2.701236
1574187110.1517193,2.7011968
1574187111.5174444,2.7011577
1574187112.8838456,2.7011312
1574187114.2612426,2.7010971
1574187115.6278746,2.7010504
1574187117.0047247,2.7009987
1574187118.3720024,2.7009621
1574187119.7374449,2.700904
1574187121.1052544,2.7008813
1574187122.4886703,2.7008157
1574187123.8537345,2.7007778
1574187125.220729,2.7007412
1574187126.5866146,2.7007046
1574187127.9546607,2.7006629
1574187129.3221502,2.7006124
1574187130.6888175,2.7005897
